clean_path,noisy_path,noise_path,snr_db
data\timit_mixed\SX64_clean.wav,data\timit_mixed\SX64_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SX61_clean.wav,data\timit_mixed\SX61_snr10.wav,data\noise\demo_noise.wav,10.0
data\timit_mixed\SI1696_clean.wav,data\timit_mixed\SI1696_snr10.wav,data\noise\machinegun.wav,10.0
data\timit_mixed\SI976_clean.wav,data\timit_mixed\SI976_snr10.wav,data\noise\leopard.wav,10.0
data\timit_mixed\SI1351_clean.wav,data\timit_mixed\SI1351_snr0.wav,data\noise\factory1.wav,0.0
data\timit_mixed\SI533_clean.wav,data\timit_mixed\SI533_snr5.wav,data\noise\destroyerengine.wav,5.0
data\timit_mixed\SX402_clean.wav,data\timit_mixed\SX402_snr5.wav,data\noise\hfchannel.wav,5.0
data\timit_mixed\SI805_clean.wav,data\timit_mixed\SI805_snr0.wav,data\noise\buccaneer2.wav,0.0
data\timit_mixed\SI868_clean.wav,data\timit_mixed\SI868_snr-5.wav,data\noise\m109.wav,-5.0
data\timit_mixed\SI1732_clean.wav,data\timit_mixed\SI1732_snr5.wav,data\noise\f16.wav,5.0
data\timit_mixed\SI789_clean.wav,data\timit_mixed\SI789_snr-5.wav,data\noise\buccaneer2.wav,-5.0
data\timit_mixed\SI1508_clean.wav,data\timit_mixed\SI1508_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI1376_clean.wav,data\timit_mixed\SI1376_snr5.wav,data\noise\destroyerengine.wav,5.0
data\timit_mixed\SI1173_clean.wav,data\timit_mixed\SI1173_snr0.wav,data\noise\demo_noise.wav,0.0
data\timit_mixed\SI1263_clean.wav,data\timit_mixed\SI1263_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SI1807_clean.wav,data\timit_mixed\SI1807_snr0.wav,data\noise\destroyerops.wav,0.0
data\timit_mixed\SI2086_clean.wav,data\timit_mixed\SI2086_snr10.wav,data\noise\volvo.wav,10.0
data\timit_mixed\SI670_clean.wav,data\timit_mixed\SI670_snr10.wav,data\noise\leopard.wav,10.0
data\timit_mixed\SI571_clean.wav,data\timit_mixed\SI571_snr10.wav,data\noise\pink.wav,10.0
data\timit_mixed\SI1478_clean.wav,data\timit_mixed\SI1478_snr0.wav,data\noise\pink.wav,0.0
data\timit_mixed\SI556_clean.wav,data\timit_mixed\SI556_snr-5.wav,data\noise\demo_noise.wav,-5.0
data\timit_mixed\SI547_clean.wav,data\timit_mixed\SI547_snr10.wav,data\noise\babble.wav,10.0
data\timit_mixed\SI471_clean.wav,data\timit_mixed\SI471_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SX322_clean.wav,data\timit_mixed\SX322_snr-5.wav,data\noise\destroyerops.wav,-5.0
data\timit_mixed\SI1441_clean.wav,data\timit_mixed\SI1441_snr10.wav,data\noise\factory2.wav,10.0
data\timit_mixed\SI2086_clean.wav,data\timit_mixed\SI2086_snr-5.wav,data\noise\volvo.wav,-5.0
data\timit_mixed\SI2274_clean.wav,data\timit_mixed\SI2274_snr-5.wav,data\noise\destroyerengine.wav,-5.0
data\timit_mixed\SI747_clean.wav,data\timit_mixed\SI747_snr5.wav,data\noise\demo_noise.wav,5.0
data\timit_mixed\SI1467_clean.wav,data\timit_mixed\SI1467_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SI1075_clean.wav,data\timit_mixed\SI1075_snr5.wav,data\noise\leopard.wav,5.0
data\timit_mixed\SI2240_clean.wav,data\timit_mixed\SI2240_snr0.wav,data\noise\volvo.wav,0.0
data\timit_mixed\SI800_clean.wav,data\timit_mixed\SI800_snr-5.wav,data\noise\pink.wav,-5.0
data\timit_mixed\SI682_clean.wav,data\timit_mixed\SI682_snr10.wav,data\noise\buccaneer1.wav,10.0
data\timit_mixed\SX311_clean.wav,data\timit_mixed\SX311_snr-5.wav,data\noise\white.wav,-5.0
data\timit_mixed\SI1655_clean.wav,data\timit_mixed\SI1655_snr5.wav,data\noise\leopard.wav,5.0
data\timit_mixed\SI935_clean.wav,data\timit_mixed\SI935_snr-5.wav,data\noise\m109.wav,-5.0
data\timit_mixed\SX420_clean.wav,data\timit_mixed\SX420_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SI2066_clean.wav,data\timit_mixed\SI2066_snr10.wav,data\noise\buccaneer2.wav,10.0
data\timit_mixed\SI2032_clean.wav,data\timit_mixed\SI2032_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI816_clean.wav,data\timit_mixed\SI816_snr-5.wav,data\noise\pink.wav,-5.0
data\timit_mixed\SI1208_clean.wav,data\timit_mixed\SI1208_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SI1956_clean.wav,data\timit_mixed\SI1956_snr0.wav,data\noise\pink.wav,0.0
data\timit_mixed\SI1235_clean.wav,data\timit_mixed\SI1235_snr5.wav,data\noise\hfchannel.wav,5.0
data\timit_mixed\SI780_clean.wav,data\timit_mixed\SI780_snr-5.wav,data\noise\hfchannel.wav,-5.0
data\timit_mixed\SI2134_clean.wav,data\timit_mixed\SI2134_snr-5.wav,data\noise\pink.wav,-5.0
data\timit_mixed\SI646_clean.wav,data\timit_mixed\SI646_snr5.wav,data\noise\factory1.wav,5.0
data\timit_mixed\SI701_clean.wav,data\timit_mixed\SI701_snr-5.wav,data\noise\buccaneer2.wav,-5.0
data\timit_mixed\SI1803_clean.wav,data\timit_mixed\SI1803_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SX221_clean.wav,data\timit_mixed\SX221_snr10.wav,data\noise\factory1.wav,10.0
data\timit_mixed\SI2035_clean.wav,data\timit_mixed\SI2035_snr5.wav,data\noise\destroyerengine.wav,5.0
data\timit_mixed\SI2150_clean.wav,data\timit_mixed\SI2150_snr10.wav,data\noise\machinegun.wav,10.0
data\timit_mixed\SI1380_clean.wav,data\timit_mixed\SI1380_snr-5.wav,data\noise\f16.wav,-5.0
data\timit_mixed\SI1290_clean.wav,data\timit_mixed\SI1290_snr10.wav,data\noise\destroyerengine.wav,10.0
data\timit_mixed\SX170_clean.wav,data\timit_mixed\SX170_snr0.wav,data\noise\buccaneer2.wav,0.0
data\timit_mixed\SX211_clean.wav,data\timit_mixed\SX211_snr10.wav,data\noise\volvo.wav,10.0
data\timit_mixed\SI1552_clean.wav,data\timit_mixed\SI1552_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI1051_clean.wav,data\timit_mixed\SI1051_snr10.wav,data\noise\buccaneer2.wav,10.0
data\timit_mixed\SI1356_clean.wav,data\timit_mixed\SI1356_snr5.wav,data\noise\leopard.wav,5.0
data\timit_mixed\SX355_clean.wav,data\timit_mixed\SX355_snr5.wav,data\noise\factory1.wav,5.0
data\timit_mixed\SI1154_clean.wav,data\timit_mixed\SI1154_snr5.wav,data\noise\babble.wav,5.0
data\timit_mixed\SI2192_clean.wav,data\timit_mixed\SI2192_snr5.wav,data\noise\factory1.wav,5.0
data\timit_mixed\SI1227_clean.wav,data\timit_mixed\SI1227_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SX285_clean.wav,data\timit_mixed\SX285_snr0.wav,data\noise\leopard.wav,0.0
data\timit_mixed\SI1551_clean.wav,data\timit_mixed\SI1551_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SI805_clean.wav,data\timit_mixed\SI805_snr10.wav,data\noise\buccaneer2.wav,10.0
data\timit_mixed\SI2115_clean.wav,data\timit_mixed\SI2115_snr0.wav,data\noise\babble.wav,0.0
data\timit_mixed\SI501_clean.wav,data\timit_mixed\SI501_snr0.wav,data\noise\factory2.wav,0.0
data\timit_mixed\SI997_clean.wav,data\timit_mixed\SI997_snr0.wav,data\noise\machinegun.wav,0.0
data\timit_mixed\SI1878_clean.wav,data\timit_mixed\SI1878_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SX73_clean.wav,data\timit_mixed\SX73_snr10.wav,data\noise\babble.wav,10.0
data\timit_mixed\SI881_clean.wav,data\timit_mixed\SI881_snr0.wav,data\noise\factory1.wav,0.0
data\timit_mixed\SI1877_clean.wav,data\timit_mixed\SI1877_snr5.wav,data\noise\destroyerengine.wav,5.0
data\timit_mixed\SX428_clean.wav,data\timit_mixed\SX428_snr10.wav,data\noise\volvo.wav,10.0
data\timit_mixed\SI1428_clean.wav,data\timit_mixed\SI1428_snr-5.wav,data\noise\m109.wav,-5.0
data\timit_mixed\SI2143_clean.wav,data\timit_mixed\SI2143_snr-5.wav,data\noise\f16.wav,-5.0
data\timit_mixed\SX269_clean.wav,data\timit_mixed\SX269_snr-5.wav,data\noise\buccaneer2.wav,-5.0
data\timit_mixed\SI1983_clean.wav,data\timit_mixed\SI1983_snr10.wav,data\noise\f16.wav,10.0
data\timit_mixed\SX414_clean.wav,data\timit_mixed\SX414_snr0.wav,data\noise\white.wav,0.0
data\timit_mixed\SX446_clean.wav,data\timit_mixed\SX446_snr0.wav,data\noise\babble.wav,0.0
data\timit_mixed\SI1110_clean.wav,data\timit_mixed\SI1110_snr5.wav,data\noise\volvo.wav,5.0
data\timit_mixed\SI2202_clean.wav,data\timit_mixed\SI2202_snr5.wav,data\noise\white.wav,5.0
data\timit_mixed\SX35_clean.wav,data\timit_mixed\SX35_snr10.wav,data\noise\buccaneer1.wav,10.0
data\timit_mixed\SX116_clean.wav,data\timit_mixed\SX116_snr0.wav,data\noise\destroyerengine.wav,0.0
data\timit_mixed\SX334_clean.wav,data\timit_mixed\SX334_snr10.wav,data\noise\buccaneer1.wav,10.0
data\timit_mixed\SI898_clean.wav,data\timit_mixed\SI898_snr-5.wav,data\noise\f16.wav,-5.0
data\timit_mixed\SX168_clean.wav,data\timit_mixed\SX168_snr-5.wav,data\noise\white.wav,-5.0
data\timit_mixed\SX225_clean.wav,data\timit_mixed\SX225_snr-5.wav,data\noise\hfchannel.wav,-5.0
data\timit_mixed\SI2223_clean.wav,data\timit_mixed\SI2223_snr10.wav,data\noise\pink.wav,10.0
data\timit_mixed\SI2207_clean.wav,data\timit_mixed\SI2207_snr0.wav,data\noise\buccaneer2.wav,0.0
data\timit_mixed\SI1665_clean.wav,data\timit_mixed\SI1665_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SI1083_clean.wav,data\timit_mixed\SI1083_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI1827_clean.wav,data\timit_mixed\SI1827_snr10.wav,data\noise\volvo.wav,10.0
data\timit_mixed\SI970_clean.wav,data\timit_mixed\SI970_snr-5.wav,data\noise\destroyerengine.wav,-5.0
data\timit_mixed\SX146_clean.wav,data\timit_mixed\SX146_snr0.wav,data\noise\factory1.wav,0.0
data\timit_mixed\SI684_clean.wav,data\timit_mixed\SI684_snr10.wav,data\noise\buccaneer2.wav,10.0
data\timit_mixed\SX238_clean.wav,data\timit_mixed\SX238_snr-5.wav,data\noise\buccaneer1.wav,-5.0
data\timit_mixed\SI2102_clean.wav,data\timit_mixed\SI2102_snr10.wav,data\noise\factory2.wav,10.0
data\timit_mixed\SX91_clean.wav,data\timit_mixed\SX91_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI1351_clean.wav,data\timit_mixed\SI1351_snr-5.wav,data\noise\factory1.wav,-5.0
data\timit_mixed\SX172_clean.wav,data\timit_mixed\SX172_snr0.wav,data\noise\destroyerengine.wav,0.0
data\timit_mixed\SI774_clean.wav,data\timit_mixed\SI774_snr-5.wav,data\noise\destroyerengine.wav,-5.0
data\timit_mixed\SX181_clean.wav,data\timit_mixed\SX181_snr10.wav,data\noise\volvo.wav,10.0
data\timit_mixed\SI1055_clean.wav,data\timit_mixed\SI1055_snr-5.wav,data\noise\f16.wav,-5.0
data\timit_mixed\SI1706_clean.wav,data\timit_mixed\SI1706_snr5.wav,data\noise\f16.wav,5.0
data\timit_mixed\SX435_clean.wav,data\timit_mixed\SX435_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SI2047_clean.wav,data\timit_mixed\SI2047_snr10.wav,data\noise\babble.wav,10.0
data\timit_mixed\SI650_clean.wav,data\timit_mixed\SI650_snr10.wav,data\noise\leopard.wav,10.0
data\timit_mixed\SI1883_clean.wav,data\timit_mixed\SI1883_snr0.wav,data\noise\leopard.wav,0.0
data\timit_mixed\SI1509_clean.wav,data\timit_mixed\SI1509_snr-5.wav,data\noise\demo_noise.wav,-5.0
data\timit_mixed\SI1872_clean.wav,data\timit_mixed\SI1872_snr-5.wav,data\noise\white.wav,-5.0
data\timit_mixed\SI1858_clean.wav,data\timit_mixed\SI1858_snr5.wav,data\noise\buccaneer1.wav,5.0
data\timit_mixed\SI2112_clean.wav,data\timit_mixed\SI2112_snr0.wav,data\noise\volvo.wav,0.0
data\timit_mixed\SI1516_clean.wav,data\timit_mixed\SI1516_snr-5.wav,data\noise\leopard.wav,-5.0
data\timit_mixed\SX154_clean.wav,data\timit_mixed\SX154_snr-5.wav,data\noise\babble.wav,-5.0
data\timit_mixed\SI1412_clean.wav,data\timit_mixed\SI1412_snr0.wav,data\noise\pink.wav,0.0
data\timit_mixed\SI1525_clean.wav,data\timit_mixed\SI1525_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI1254_clean.wav,data\timit_mixed\SI1254_snr0.wav,data\noise\machinegun.wav,0.0
data\timit_mixed\SI772_clean.wav,data\timit_mixed\SI772_snr-5.wav,data\noise\demo_noise.wav,-5.0
data\timit_mixed\SI1958_clean.wav,data\timit_mixed\SI1958_snr10.wav,data\noise\white.wav,10.0
data\timit_mixed\SI1497_clean.wav,data\timit_mixed\SI1497_snr10.wav,data\noise\factory2.wav,10.0
data\timit_mixed\SI2339_clean.wav,data\timit_mixed\SI2339_snr0.wav,data\noise\factory2.wav,0.0
data\timit_mixed\SX76_clean.wav,data\timit_mixed\SX76_snr10.wav,data\noise\demo_noise.wav,10.0
data\timit_mixed\SI2100_clean.wav,data\timit_mixed\SI2100_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SI1588_clean.wav,data\timit_mixed\SI1588_snr10.wav,data\noise\factory2.wav,10.0
data\timit_mixed\SI1313_clean.wav,data\timit_mixed\SI1313_snr10.wav,data\noise\buccaneer2.wav,10.0
data\timit_mixed\SI1609_clean.wav,data\timit_mixed\SI1609_snr5.wav,data\noise\pink.wav,5.0
data\timit_mixed\SI1888_clean.wav,data\timit_mixed\SI1888_snr5.wav,data\noise\white.wav,5.0
data\timit_mixed\SI1696_clean.wav,data\timit_mixed\SI1696_snr5.wav,data\noise\machinegun.wav,5.0
data\timit_mixed\SI2068_clean.wav,data\timit_mixed\SI2068_snr0.wav,data\noise\destroyerengine.wav,0.0
data\timit_mixed\SI2070_clean.wav,data\timit_mixed\SI2070_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SX244_clean.wav,data\timit_mixed\SX244_snr5.wav,data\noise\factory2.wav,5.0
data\timit_mixed\SI777_clean.wav,data\timit_mixed\SI777_snr5.wav,data\noise\f16.wav,5.0
data\timit_mixed\SI2060_clean.wav,data\timit_mixed\SI2060_snr10.wav,data\noise\pink.wav,10.0
data\timit_mixed\SI1671_clean.wav,data\timit_mixed\SI1671_snr5.wav,data\noise\destroyerengine.wav,5.0
data\timit_mixed\SI757_clean.wav,data\timit_mixed\SI757_snr10.wav,data\noise\leopard.wav,10.0
data\timit_mixed\SI751_clean.wav,data\timit_mixed\SI751_snr5.wav,data\noise\f16.wav,5.0
data\timit_mixed\SI1225_clean.wav,data\timit_mixed\SI1225_snr-5.wav,data\noise\babble.wav,-5.0
data\timit_mixed\SX277_clean.wav,data\timit_mixed\SX277_snr-5.wav,data\noise\hfchannel.wav,-5.0
data\timit_mixed\SX336_clean.wav,data\timit_mixed\SX336_snr10.wav,data\noise\demo_noise.wav,10.0
data\timit_mixed\SI1291_clean.wav,data\timit_mixed\SI1291_snr0.wav,data\noise\destroyerops.wav,0.0
data\timit_mixed\SI1756_clean.wav,data\timit_mixed\SI1756_snr10.wav,data\noise\f16.wav,10.0
data\timit_mixed\SI603_clean.wav,data\timit_mixed\SI603_snr0.wav,data\noise\destroyerops.wav,0.0
data\timit_mixed\SI1036_clean.wav,data\timit_mixed\SI1036_snr-5.wav,data\noise\factory2.wav,-5.0
data\timit_mixed\SI2319_clean.wav,data\timit_mixed\SI2319_snr-5.wav,data\noise\destroyerengine.wav,-5.0
data\timit_mixed\SI1485_clean.wav,data\timit_mixed\SI1485_snr10.wav,data\noise\buccaneer2.wav,10.0
data\timit_mixed\SX174_clean.wav,data\timit_mixed\SX174_snr10.wav,data\noise\f16.wav,10.0
data\timit_mixed\SI2231_clean.wav,data\timit_mixed\SI2231_snr10.wav,data\noise\destroyerops.wav,10.0
data\timit_mixed\SI793_clean.wav,data\timit_mixed\SI793_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SI2312_clean.wav,data\timit_mixed\SI2312_snr-5.wav,data\noise\volvo.wav,-5.0
data\timit_mixed\SI1661_clean.wav,data\timit_mixed\SI1661_snr0.wav,data\noise\white.wav,0.0
data\timit_mixed\SI807_clean.wav,data\timit_mixed\SI807_snr0.wav,data\noise\destroyerengine.wav,0.0
data\timit_mixed\SX87_clean.wav,data\timit_mixed\SX87_snr5.wav,data\noise\volvo.wav,5.0
data\timit_mixed\SX16_clean.wav,data\timit_mixed\SX16_snr-5.wav,data\noise\f16.wav,-5.0
data\timit_mixed\SI1392_clean.wav,data\timit_mixed\SI1392_snr0.wav,data\noise\white.wav,0.0
data\timit_mixed\SX423_clean.wav,data\timit_mixed\SX423_snr0.wav,data\noise\hfchannel.wav,0.0
data\timit_mixed\SI1518_clean.wav,data\timit_mixed\SI1518_snr-5.wav,data\noise\machinegun.wav,-5.0
data\timit_mixed\SX111_clean.wav,data\timit_mixed\SX111_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SI1606_clean.wav,data\timit_mixed\SI1606_snr10.wav,data\noise\leopard.wav,10.0
data\timit_mixed\SI2288_clean.wav,data\timit_mixed\SI2288_snr10.wav,data\noise\pink.wav,10.0
data\timit_mixed\SI1516_clean.wav,data\timit_mixed\SI1516_snr5.wav,data\noise\leopard.wav,5.0
data\timit_mixed\SI1777_clean.wav,data\timit_mixed\SI1777_snr10.wav,data\noise\factory2.wav,10.0
data\timit_mixed\SI547_clean.wav,data\timit_mixed\SI547_snr-5.wav,data\noise\babble.wav,-5.0
data\timit_mixed\SX15_clean.wav,data\timit_mixed\SX15_snr5.wav,data\noise\m109.wav,5.0
data\timit_mixed\SI1069_clean.wav,data\timit_mixed\SI1069_snr0.wav,data\noise\destroyerengine.wav,0.0
data\timit_mixed\SX171_clean.wav,data\timit_mixed\SX171_snr5.wav,data\noise\demo_noise.wav,5.0
data\timit_mixed\SX201_clean.wav,data\timit_mixed\SX201_snr10.wav,data\noise\factory1.wav,10.0
data\timit_mixed\SI2044_clean.wav,data\timit_mixed\SI2044_snr0.wav,data\noise\pink.wav,0.0
data\timit_mixed\SI2145_clean.wav,data\timit_mixed\SI2145_snr-5.wav,data\noise\factory2.wav,-5.0
data\timit_mixed\SI1377_clean.wav,data\timit_mixed\SI1377_snr-5.wav,data\noise\destroyerops.wav,-5.0
data\timit_mixed\SI1524_clean.wav,data\timit_mixed\SI1524_snr10.wav,data\noise\buccaneer1.wav,10.0
data\timit_mixed\SI1995_clean.wav,data\timit_mixed\SI1995_snr0.wav,data\noise\leopard.wav,0.0
data\timit_mixed\SI704_clean.wav,data\timit_mixed\SI704_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SI1551_clean.wav,data\timit_mixed\SI1551_snr5.wav,data\noise\buccaneer1.wav,5.0
data\timit_mixed\SI713_clean.wav,data\timit_mixed\SI713_snr5.wav,data\noise\volvo.wav,5.0
data\timit_mixed\SI2292_clean.wav,data\timit_mixed\SI2292_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SI890_clean.wav,data\timit_mixed\SI890_snr0.wav,data\noise\babble.wav,0.0
data\timit_mixed\SI852_clean.wav,data\timit_mixed\SI852_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI1170_clean.wav,data\timit_mixed\SI1170_snr0.wav,data\noise\babble.wav,0.0
data\timit_mixed\SI1478_clean.wav,data\timit_mixed\SI1478_snr10.wav,data\noise\pink.wav,10.0
data\timit_mixed\SI811_clean.wav,data\timit_mixed\SI811_snr10.wav,data\noise\factory2.wav,10.0
data\timit_mixed\SI657_clean.wav,data\timit_mixed\SI657_snr-5.wav,data\noise\babble.wav,-5.0
data\timit_mixed\SI612_clean.wav,data\timit_mixed\SI612_snr10.wav,data\noise\volvo.wav,10.0
data\timit_mixed\SI809_clean.wav,data\timit_mixed\SI809_snr10.wav,data\noise\f16.wav,10.0
data\timit_mixed\SI2130_clean.wav,data\timit_mixed\SI2130_snr0.wav,data\noise\hfchannel.wav,0.0
data\timit_mixed\SI1142_clean.wav,data\timit_mixed\SI1142_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SX79_clean.wav,data\timit_mixed\SX79_snr10.wav,data\noise\f16.wav,10.0
data\timit_mixed\SX451_clean.wav,data\timit_mixed\SX451_snr10.wav,data\noise\f16.wav,10.0
data\timit_mixed\SI1044_clean.wav,data\timit_mixed\SI1044_snr-5.wav,data\noise\m109.wav,-5.0
data\timit_mixed\SI1947_clean.wav,data\timit_mixed\SI1947_snr5.wav,data\noise\destroyerengine.wav,5.0
data\timit_mixed\SI1878_clean.wav,data\timit_mixed\SI1878_snr-5.wav,data\noise\destroyerops.wav,-5.0
data\timit_mixed\SI2065_clean.wav,data\timit_mixed\SI2065_snr-5.wav,data\noise\buccaneer1.wav,-5.0
data\timit_mixed\SX148_clean.wav,data\timit_mixed\SX148_snr-5.wav,data\noise\hfchannel.wav,-5.0
data\timit_mixed\SI1357_clean.wav,data\timit_mixed\SI1357_snr5.wav,data\noise\m109.wav,5.0
data\timit_mixed\SI2036_clean.wav,data\timit_mixed\SI2036_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SI1807_clean.wav,data\timit_mixed\SI1807_snr-5.wav,data\noise\destroyerops.wav,-5.0
data\timit_mixed\SI1774_clean.wav,data\timit_mixed\SI1774_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SI1826_clean.wav,data\timit_mixed\SI1826_snr-5.wav,data\noise\pink.wav,-5.0
data\timit_mixed\SX273_clean.wav,data\timit_mixed\SX273_snr10.wav,data\noise\factory1.wav,10.0
data\timit_mixed\SI657_clean.wav,data\timit_mixed\SI657_snr5.wav,data\noise\babble.wav,5.0
data\timit_mixed\SI1371_clean.wav,data\timit_mixed\SI1371_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SX345_clean.wav,data\timit_mixed\SX345_snr0.wav,data\noise\machinegun.wav,0.0
data\timit_mixed\SI1622_clean.wav,data\timit_mixed\SI1622_snr5.wav,data\noise\hfchannel.wav,5.0
data\timit_mixed\SI1705_clean.wav,data\timit_mixed\SI1705_snr10.wav,data\noise\destroyerops.wav,10.0
data\timit_mixed\SI1471_clean.wav,data\timit_mixed\SI1471_snr-5.wav,data\noise\hfchannel.wav,-5.0
data\timit_mixed\SI1291_clean.wav,data\timit_mixed\SI1291_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SX6_clean.wav,data\timit_mixed\SX6_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SI1466_clean.wav,data\timit_mixed\SI1466_snr5.wav,data\noise\destroyerops.wav,5.0
data\timit_mixed\SI1666_clean.wav,data\timit_mixed\SI1666_snr5.wav,data\noise\buccaneer2.wav,5.0
data\timit_mixed\SI1402_clean.wav,data\timit_mixed\SI1402_snr-5.wav,data\noise\destroyerengine.wav,-5.0
data\timit_mixed\SI2302_clean.wav,data\timit_mixed\SI2302_snr10.wav,data\noise\destroyerops.wav,10.0
data\timit_mixed\SI1333_clean.wav,data\timit_mixed\SI1333_snr10.wav,data\noise\destroyerops.wav,10.0
data\timit_mixed\SI2178_clean.wav,data\timit_mixed\SI2178_snr10.wav,data\noise\white.wav,10.0
data\timit_mixed\SI825_clean.wav,data\timit_mixed\SI825_snr0.wav,data\noise\white.wav,0.0
data\timit_mixed\SX422_clean.wav,data\timit_mixed\SX422_snr-5.wav,data\noise\factory2.wav,-5.0
data\timit_mixed\SI598_clean.wav,data\timit_mixed\SI598_snr0.wav,data\noise\buccaneer1.wav,0.0
data\timit_mixed\SI1680_clean.wav,data\timit_mixed\SI1680_snr0.wav,data\noise\machinegun.wav,0.0
data\timit_mixed\SX296_clean.wav,data\timit_mixed\SX296_snr-5.wav,data\noise\buccaneer1.wav,-5.0
data\timit_mixed\SX350_clean.wav,data\timit_mixed\SX350_snr10.wav,data\noise\buccaneer2.wav,10.0
data\timit_mixed\SI845_clean.wav,data\timit_mixed\SI845_snr5.wav,data\noise\machinegun.wav,5.0
data\timit_mixed\SI2046_clean.wav,data\timit_mixed\SI2046_snr0.wav,data\noise\white.wav,0.0
data\timit_mixed\SI945_clean.wav,data\timit_mixed\SI945_snr5.wav,data\noise\buccaneer1.wav,5.0
data\timit_mixed\SI1760_clean.wav,data\timit_mixed\SI1760_snr0.wav,data\noise\factory1.wav,0.0
data\timit_mixed\SI692_clean.wav,data\timit_mixed\SI692_snr0.wav,data\noise\hfchannel.wav,0.0
data\timit_mixed\SI1816_clean.wav,data\timit_mixed\SI1816_snr0.wav,data\noise\factory1.wav,0.0
data\timit_mixed\SI1706_clean.wav,data\timit_mixed\SI1706_snr0.wav,data\noise\f16.wav,0.0
data\timit_mixed\SI1086_clean.wav,data\timit_mixed\SI1086_snr10.wav,data\noise\demo_noise.wav,10.0
data\timit_mixed\SX225_clean.wav,data\timit_mixed\SX225_snr10.wav,data\noise\hfchannel.wav,10.0
data\timit_mixed\SX68_clean.wav,data\timit_mixed\SX68_snr10.wav,data\noise\leopard.wav,10.0
data\timit_mixed\SI884_clean.wav,data\timit_mixed\SI884_snr10.wav,data\noise\leopard.wav,10.0
data\timit_mixed\SI1480_clean.wav,data\timit_mixed\SI1480_snr5.wav,data\noise\white.wav,5.0
data\timit_mixed\SI1206_clean.wav,data\timit_mixed\SI1206_snr10.wav,data\noise\destroyerengine.wav,10.0
